ea_name,ea_team,ea_position,ea_ovr,ea_school_year,matched_player_name,matched_player_id,match_confidence,cfo_position,cfo_valuation,depth_chart_rank,production_score
Rueben Bain Jr.,Miami,REDG,98,Junior,Rueben Bain Jr.,239b286a-2852-4ed6-9340-cb92c28b9804,1.0,DL,,,94.2
Jeremiah Smith,Ohio State,WR,98,Sophomore,Jeremiah Smith,9f94d1a8-5663-48f5-ab86-4ec6fd15a3ba,1.0,WR,4200000,1,94.6
Jeremiyah Love,Notre Dame,HB,97,Junior,Jeremiyah Love,67ea8764-7b0e-484d-b6e9-85a6820b3b70,1.0,RB,,,93.8
Caleb Downs,Ohio State,FS,97,Junior,Caleb Downs,432e48a6-6638-43d3-aa4c-e492c9ea9a1d,1.0,S,,,90.4
Leonard Moore,Notre Dame,CB,96,Sophomore,Leonard Moore,46edc8af-7712-479d-9ddf-a49ee14a71e5,1.0,CB,430458,1,60.9
Peter Woods,Clemson,DT,95,Junior,Peter Woods,bb380090-662a-4cb9-86aa-aee40877c7d3,1.0,DT,,,80.9
T.J. Parker,Clemson,LEDG,95,Junior,T.J. Parker,72868a6e-e2c6-4106-80d0-356ad3b64969,1.0,DE,,,88.6
Mansoor Delane,LSU,CB,95,Senior,Mansoor Delane,00c2f3b6-810f-4ed7-a46e-a4eefb6d9974,1.0,CB,,,63.3
Francis Mauigoa,Miami,RT,95,Junior,Francis Mauigoa,bbe43345-7b85-4016-b4c9-1bd612130ba7,1.0,OL,,,0.0
Mark Fletcher Jr.,Miami,HB,95,Junior,Mark Fletcher Jr.,5f9bbca3-8a68-4c9d-b8ea-f7828d69f4ec,1.0,RB,473927,1,83.9
Dillon Thieneman,Oregon,SS,95,Junior,Dillon Thieneman,15654835-3c8f-4b39-88a1-d44a77b64d74,1.0,DB,,,92.1
Anthony Hill Jr.,Texas,MIKE,95,Junior,Anthony Hill Jr.,93312fad-3cc4-4c37-8d83-bdcb1e5691b4,1.0,LB,,,94.5
Makai Lemon,USC,WR,95,Junior,Makai Lemon,a5b73b55-965f-4d53-bf50-9c777fcd7d75,1.0,WR,,,94.7
Christen Miller,Georgia,DT,94,Junior,Christen Miller,4522e103-82b8-4e28-9b2e-a50d6c8c1e87,1.0,DL,,,73.4
Arvell Reese,Ohio State,MIKE,94,Junior,Arvell Reese,8f5136db-1866-4955-8065-a8989626ac0e,1.0,LB,,,94.6
Carnell Tate,Ohio State,WR,94,Junior,Carnell Tate,52d4c71b-277d-467c-b898-4e3db55b4a9c,1.0,WR,,,94.1
Kenyon Sadiq,Oregon,TE,94,Junior,Kenyon Sadiq,e9856fbe-48a9-424c-9c72-f3f699f07d0e,1.0,TE,,,99.4
Colin Simmons,Texas,REDG,94,Sophomore,Colin Simmons,3e75aac7-4978-427d-914d-e84081523ed7,1.0,LB,1550000,2,93.0
Avieon Terrell,Clemson,CB,93,Junior,Avieon Terrell,3bab6c69-4632-46fe-a199-62c132ed0949,1.0,CB,,,93.7
CJ Allen,Georgia,MIKE,93,Junior,CJ Allen,01651bab-4b6c-46c4-85db-22627a05982b,1.0,LB,,,96.4
KJ Bolden,Georgia,FS,93,Sophomore,KJ Bolden,584e3d75-675d-422e-8dde-97ba9b966821,1.0,DB,553454,1,78.8
Malachi Toney,Miami,WR,93,Freshman,Malachi Toney,235a7baa-4189-477d-b5e0-f94131f48fe6,1.0,WR,1300000,1,89.2
Derrick Moore,Michigan,REDG,93,Senior,Derrick Moore,bcd3ef3c-1a66-42cf-b2e7-5a835ea84c80,1.0,EDGE,,,91.6
Julian Sayin,Ohio State,QB,93,Sophomore,Julian Sayin,a27e6640-b7a0-4b5f-b933-2561964f9d09,1.0,QB,1413134,1,86.6
Sonny Styles,Ohio State,WILL,93,Senior,Sonny Styles,0e1d9fa6-6417-4dd0-a9a4-202f6d544744,1.0,LB,,,92.6
Dante Moore,Oregon,QB,93,Sophomore,Dante Moore,4ffc28ab-c511-4ab8-a9e2-fb6e5991363c,1.0,QB,1711394,1,91.5
Jermod McCoy,Tennessee,CB,93,Junior,Jermod McCoy,320eaa50-f1e2-47a3-a4c7-30805d1544e0,1.0,DB,,,0.0
Denzel Boston,Washington,WR,93,Junior,Denzel Boston,c1de5295-45bc-4a90-9655-c6bac9bf2452,1.0,WR,,,92.5
Jonah Coleman,Washington,HB,93,Senior,Jonah Coleman,12afe8f7-c455-483e-b08d-2e0a59a06877,1.0,RB,,,80.2
Bray Hubbard,Alabama,SS,92,Junior,Bray Hubbard,b47a9c4d-cbaa-41c5-a8d9-61e676e58b75,1.0,DB,586247,1,94.8
Jaeden Roberts,Alabama,RG,92,Senior,Jaeden Roberts,7950ad5b-fcbb-42ba-813f-a199059f06d9,1.0,OL,,,0.0
Kadyn Proctor,Alabama,LT,92,Junior,Kadyn Proctor,a13f737d-c1f6-41f5-ba77-7c9bccd857f0,1.0,OL,,,0.0
Jake Slaughter,Florida,C,92,Senior,Jake Slaughter,d3814998-71e9-4c6a-91f5-92264a286b62,1.0,OL,,,0.0
Akheem Mesidor,Miami,LEDG,92,Senior,Akheem Mesidor,9979bbe3-80fa-4580-a42f-05b6d6fec87b,1.0,DL,,,84.4
Keionte Scott,Miami,CB,92,Senior,Keionte Scott,17aa537d-98bd-49f9-820f-044109e39b70,1.0,DB,,,97.6
Markel Bell,Miami,LT,92,Senior,Markel Bell,9f58f3d5-36ec-4012-bd34-6939c28553af,1.0,OL,,,0.0
Emmanuel Pregnon,Oregon,LG,92,Senior,Emmanuel Pregnon,b8b3128e-f99e-4a04-bfee-ac6379e5878e,1.0,OL,,,0.0
Matayo Uiagalelei,Oregon,REDG,92,Junior,Matayo Uiagalelei,1e925a13-627f-4571-a188-7866f5234562,1.0,LB,525371,1,92.4
Chris Brazzell II,Tennessee,WR,92,Junior,Chris Brazzell II,fbf5b06c-4ba1-47d4-ac7d-007273676eda,1.0,WR,,,95.1
Malik Muhammad,Texas,CB,92,Junior,Malik Muhammad,a7f6acdb-f905-45eb-8e3e-e25278153b55,1.0,DB,,,85.3
Michael Taaffe,Texas,FS,92,Senior,Michael Taaffe,8281f082-e9e3-4206-b8b8-e7e945cf53ef,1.0,DB,,,84.1
Tacario Davis,Washington,CB,92,Senior,Tacario Davis,d175035d-d951-4149-969a-e830531bcdd5,1.0,CB,,,67.3
Ryan Williams,Alabama,WR,91,Sophomore,Jay Williams,dc048518-c748-4198-9fc2-8da93fb920c3,0.8,LS,111477,3,0.0
Tim Keenan III,Alabama,DT,91,Senior,Tim Keenan III,74542d4d-dcd3-480f-9fa5-2e349df28b6b,1.0,DL,,,78.6
Blake Miller,Clemson,RT,91,Senior,Blake Miller,ebc4d07b-8a87-45c5-8cda-de01106c3dc2,1.0,OL,,,0.0
A.J. Haulcy,LSU,FS,91,Senior,A.J. Haulcy,7fc23304-e4ae-4aa5-a11e-8868f5e59bfa,1.0,S,,,72.9
Carson Beck,Miami,QB,91,Senior,Carson Beck,5b88c435-cc8b-41af-a325-1426b39bd38d,1.0,QB,,,88.4
Justice Haynes,Michigan,HB,91,Junior,Justice Haynes,834b56d9-510a-4a98-b202-78c04e6ceebc,1.0,RB,,,81.8
Rod Moore,Michigan,FS,91,Senior,Rod Moore,05675905-628f-487d-a729-0218b62f63b5,1.0,DB,325944,1,44.5
Davison Igbinosun,Ohio State,CB,91,Senior,Davison Igbinosun,0b24e0e5-5a58-4368-93fe-57f63d4e49af,1.0,CB,,,71.3
Kayden McDonald,Ohio State,DT,91,Junior,Kayden McDonald,011704ee-053c-4bf1-b563-08f45a9217f6,1.0,DL,,,90.6
Febechi Nwaiwu,Oklahoma,RG,91,Senior,Febechi Nwaiwu,614ac091-da5f-4662-8bba-387cd5ce11a8,1.0,OL,,,0.0
Gracen Halton,Oklahoma,DT,91,Senior,Gracen Halton,11346ed4-4f8c-4e21-858e-d7c1f718550c,1.0,DL,,,89.7
R Mason Thomas,Oklahoma,REDG,91,Senior,R Mason Thomas,5ae2f08c-dec7-4203-85e4-b64b08793590,1.0,DL,,,86.5
A'Mauri Washington,Oregon,DT,91,Junior,A'Mauri Washington,fa2b25d0-e54a-4191-947d-e3497d99675a,1.0,DL,501090,1,89.8
Evan Stewart,Oregon,WR,91,Senior,Evan Stewart,d34bcb94-04b6-4dbb-8f3a-64274ae9ee2e,1.0,WR,1540000,5,0.0
Dylan Stewart,South Carolina,REDG,91,Sophomore,Dylan Stewart,ad994706-9f3a-4f62-933f-ceed2059af7a,1.0,LB,420000,1,90.3
Joey Aguilar,Tennessee,QB,91,Senior,Joey Aguilar,b9d19480-6689-4b9b-b20f-a9a6f1e56122,1.0,QB,,,87.9
Jayden Maiava,USC,QB,91,Junior,Jayden Maiava,a1bdc1b1-8a98-4c33-b803-398a5e2033df,1.0,QB,1473160,1,88.3
Deontae Lawson,Alabama,SAM,90,Senior,Deontae Lawson,4801eb4e-79c9-445f-a7db-577a9f9f36ef,1.0,LB,,,92.9
Domani Jackson,Alabama,CB,90,Senior,Domani Jackson,fbd44f38-9e3e-4e3b-9a4f-025f184db652,1.0,DB,,,67.6
Parker Brailsford,Alabama,C,90,Junior,Parker Brailsford,91eec8e7-18a3-490b-95e8-760210b6e3bf,1.0,OL,,,0.0
Ty Simpson,Alabama,QB,90,Junior,Ty Simpson,a044c988-ac60-40a5-b7bb-b3629233498b,1.0,QB,,,88.3
Caleb Banks,Florida,DT,90,Senior,Caleb Banks,6777f4dd-d10f-4d79-8439-3c43a1ac42d4,1.0,DL,,,46.6
Jadan Baugh,Florida,HB,90,Sophomore,Jadan Baugh,400ed6b8-2613-4bfd-9d10-38cf1c0e4a25,1.0,RB,515827,1,87.7
Daylen Everette,Georgia,CB,90,Senior,Daylen Everette,6447b0c8-cf12-4e70-8a5c-67be6e2d4adc,1.0,DB,,,63.4
Earnest Greene III,Georgia,RT,90,Junior,Earnest Greene III,7fe2d8dc-c50f-466e-8de1-c9af0c877705,1.0,OL,551711,1,0.0
Gunner Stockton,Georgia,QB,90,Junior,Gunner Stockton,75d0dc18-97a4-4ffc-b490-0a4f4686db21,1.0,QB,1754938,1,91.0
Zachariah Branch,Georgia,WR,90,Junior,Zachariah Branch,1c4b2918-d5d4-4622-b55e-7e5d417ed36b,1.0,WR,,,84.6
Rayshaun Benny,Michigan,DT,90,Senior,Rayshaun Benny,0ce5c1f2-37b3-468c-bc61-4644fb897177,1.0,DL,,,85.6
Aamil Wagner,Notre Dame,RT,90,Junior,Aamil Wagner,28220904-bcd3-49ce-bc9f-7ef018276457,1.0,OL,,,0.0
Malachi Fields,Notre Dame,WR,90,Senior,Malachi Fields,22d2c818-e380-43c1-8a5c-5f172fa7200f,1.0,WR,,,88.1
Caden Curry,Ohio State,LEDG,90,Senior,Caden Curry,1b21e9ed-728c-4f15-8243-35679fb328ab,1.0,DE,,,95.0
Max Klare,Ohio State,TE,90,Junior,Max Klare,82b7786f-1ffe-4047-a4ed-9a004675a50e,1.0,TE,,,92.5
David Stone,Oklahoma,DT,90,Sophomore,David Stone,17dcb274-dfcc-4c95-a922-d1f9390753d3,1.0,DL,1910000,3,87.0
Bryce Boettcher,Oregon,MIKE,90,Senior,Bryce Boettcher,901f0d99-d9db-401f-bc55-7f34c4d90dcd,1.0,LB,,,93.5
Joshua Josephs,Tennessee,REDG,90,Senior,Joshua Josephs,666232d9-570d-48d2-b199-62e2e2cf5c8b,1.0,DL,,,87.6
Arch Manning,Texas,QB,90,Sophomore,Arch Manning,4cac9956-cf8a-464a-829b-b04f9f4a619b,1.0,QB,6800000,1,87.6
Kamari Ramsey,USC,FS,90,Junior,Kamari Ramsey,05df455e-9906-413a-92bc-54025860e1ec,1.0,S,,,66.6
Germie Bernard,Alabama,WR,89,Senior,Germie Bernard,bd610863-9cde-4a3d-af3d-2660a106f407,1.0,WR,,,90.7
Keon Sabb,Alabama,FS,89,Junior,Keon Sabb,cf21f9da-0256-4b4b-acf2-615ba8c0ecc0,1.0,DB,550991,1,89.7
LT Overton,Alabama,LEDG,89,Senior,LT Overton,adf2df61-d897-4a03-8ccc-8a8cf264c3b8,1.0,DL,,,87.9
Antonio Williams,Clemson,WR,89,Junior,Antonio Williams,9477924f-4cd9-4daf-9591-bb7784013b1f,1.0,WR,,,81.0
Cade Klubnik,Clemson,QB,89,Senior,Cade Klubnik,fc1d46e2-9fbe-4bd2-b462-7c1c5ae5f3d2,1.0,QB,,,83.0
Ashton Stamps,LSU,CB,89,Junior,Ashton Stamps,5b3e5a92-f090-46a9-9de3-dd0acea365e1,1.0,CB,,,37.0
Garrett Nussmeier,LSU,QB,89,Senior,Garrett Nussmeier,94a79b5b-2857-42e6-a205-926b4ff6100a,1.0,QB,,,71.2
Harold Perkins Jr.,LSU,WILL,89,Junior,Harold Perkins Jr.,d785e145-b1cd-4ed9-9bae-bfa2b93d148f,1.0,LB,,,95.6
Whit Weeks,LSU,MIKE,89,Junior,Whit Weeks,ed608de1-2385-4343-8c56-5acec44df95a,1.0,LB,349360,1,73.4
Jakobe Thomas,Miami,SS,89,Senior,Jakobe Thomas,02e9bd55-8f22-4b37-aee6-0068ea29ad0b,1.0,DB,,,95.6
Giovanni El-Hadi,Michigan,LG,89,Senior,Giovanni El-Hadi,5db703f8-e57f-455d-9ee6-317efe1b62c5,1.0,OL,,,0.0
Drayk Bowen,Notre Dame,MIKE,89,Junior,Drayk Bowen,d0b38c73-89cc-4783-882a-b87c95a367e5,1.0,LB,437668,1,93.3
Jadarian Price,Notre Dame,HB,89,Junior,Jadarian Price,8f3b5cd7-3cd7-4d01-9550-5db04c424838,1.0,RB,,,79.2
Peyton Bowen,Oklahoma,SS,89,Junior,Peyton Bowen,2b84ae00-9e9e-4596-9d8d-f4883adabcca,1.0,DB,447207,1,73.0
Iapani Laloulu,Oregon,C,89,Junior,Iapani Laloulu,f0fa9882-9a04-412c-b528-f741276b32df,1.0,OL,517499,1,0.0
Teitum Tuioti,Oregon,SAM,89,Junior,Teitum Tuioti,d0f02816-a4ab-4d3c-9b71-7dc02926eb7b,1.0,LB,486268,1,97.6
Jalon Kilgore,South Carolina,SS,89,Junior,Jalon Kilgore,6da64c71-d391-496b-bad6-739bd0b68b9a,1.0,DB,,,64.1
LaNorris Sellers,South Carolina,QB,89,Sophomore,LaNorris Sellers,21be5927-2ae7-4937-a78a-a8b466d27c27,1.0,QB,1224000,1,78.1
DJ Campbell,Texas,RG,89,Senior,DJ Campbell,994d53b9-4d6a-4527-924f-9e885b673ba8,1.0,OL,,,0.0
Quintrevion Wisner,Texas,HB,89,Junior,Quintrevion Wisner,59ab1831-40e8-49b0-8cfb-ee97fce0a750,1.0,RB,,,74.8
Trevor Goosby,Texas,LT,89,Sophomore,Trevor Goosby,d290f8be-dd28-4e9c-a279-ab5ee5ce4946,1.0,OL,519828,1,0.0
Ja'Kobi Lane,USC,WR,89,Junior,Ja'Kobi Lane,98cecde7-5101-4518-bac4-20463aebb2d4,1.0,WR,,,88.6
Jam Miller,Alabama,HB,88,Senior,Jam Miller,1893a499-1f74-41c4-9054-7d6b421e7443,1.0,RB,,,68.3
Zabien Brown,Alabama,CB,88,Sophomore,Zabien Brown,8201e270-a16d-454e-a093-3e32d8319d56,1.0,DB,490370,1,75.9
T.J. Moore,Clemson,WR,88,Sophomore,T.J. Moore,92d57c84-4812-49a2-b361-8534e9b151c9,1.0,WR,637176,1,90.5
Austin Barber,Florida,LT,88,Senior,Austin Barber,bf1b4640-ea0f-4527-b977-9ea8f63b697f,1.0,OL,,,0.0
Tyreak Sapp,Florida,LEDG,88,Senior,Tyreak Sapp,86470c10-9e4f-4f59-9a49-678d1bf87af0,1.0,EDGE,,,74.2
Monroe Freeling,Georgia,LT,88,Junior,Monroe Freeling,1dac2cd6-11e8-477a-be78-dded3fd942e8,1.0,OL,,,0.0
Nate Frazier,Georgia,HB,88,Sophomore,Nate Frazier,00a27798-8ed1-44fc-9d98-91c9ecfea7e7,1.0,RB,524176,1,78.8
Josh Thompson,LSU,RG,88,Senior,Josh Thompson,4592cb6c-420c-4451-80d8-921a6a3ad47f,1.0,OL,,,0.0
James Brockermeyer,Miami,C,88,Senior,James Brockermeyer,faff0559-8b26-4636-9a93-9379bfffa1ef,1.0,OL,,,0.0
Jordan Marshall,Michigan,HB,88,Sophomore,Jordan Marshall,7d9d710d-07b4-4d77-93b1-3f304d9a5d54,1.0,RB,522835,1,87.7
Jyaire Hill,Michigan,CB,88,Junior,Jyaire Hill,94ba404d-c8fb-4656-97a2-b67aec00c5bb,1.0,DB,509761,1,87.3
Billy Schrauth,Notre Dame,LG,88,Junior,Billy Schrauth,c40e78a8-e70f-408e-8fad-30b81c0e2533,1.0,OL,,,0.0
Charles Jagusah,Notre Dame,RG,88,Sophomore,Charles Jagusah,1a1c740f-8083-4ae2-8869-0f54be2babc0,1.0,OL,433777,1,0.0
Bo Jackson,Ohio State,HB,88,Freshman,Bo Jackson,1e49b59f-17b2-4f72-b237-65c1e7486880,1.0,RB,475556,1,84.4
Jaylen McClain,Ohio State,SS,88,Sophomore,Jaylen McClain,5d07a4cf-e3dc-4fff-bf0d-ce730b2e81e3,1.0,S,474653,1,61.7
Deion Burks,Oklahoma,WR,88,Senior,Deion Burks,e4a05e2b-13c2-4fc0-bb5e-242c82421734,1.0,WR,,,81.2
Eli Bowen,Oklahoma,CB,88,Sophomore,Eli Bowen,8c314e36-c35d-42e4-941c-7c8a82b1ec49,1.0,DB,409396,1,58.1
Isaiah Sategna,Oklahoma,WR,88,Junior,Isaiah Sategna III,16cb3644-252f-445d-98cf-1febc64df4c6,0.875,WR,597391,1,0.0
John Mateer,Oklahoma,QB,88,Junior,John Mateer,c582af03-fbdd-43e9-bba7-85c7caa74f9e,1.0,QB,1514547,1,78.0
Kip Lewis,Oklahoma,WILL,88,Junior,Kip Lewis,5ab8ce51-d244-439b-8bfa-735011ebca68,1.0,LB,515783,1,96.6
Robert Spears-Jennings,Oklahoma,FS,88,Senior,Robert Spears-Jennings,6506cb95-19bc-4f86-a8ac-50248af3bfe2,1.0,DB,,,73.9
Brandon Finney Jr.,Oregon,CB,88,Freshman,Brandon Finney Jr.,11046ad7-431e-40d5-ae57-29ff21b500de,1.0,DB,433279,1,88.8
Isaiah World,Oregon,LT,88,Senior,Isaiah World,8a784ac2-031c-42f9-86c8-3407e3d6a1f8,1.0,OL,,,0.0
Boo Carter,Tennessee,CB,88,Sophomore,Boo Carter,ac58ad8e-cae0-4fcc-811c-4992d8e442d8,1.0,DB,,,84.9
DeSean Bishop,Tennessee,HB,88,Sophomore,DeSean Bishop,8b80495a-8d11-4503-9ba8-c09e877239e0,1.0,RB,468000,1,89.8
Jack Endries,Texas,TE,88,Junior,Jack Endries,066e7649-3cda-4309-b87b-776e37f935c5,1.0,TE,,,92.5
Trey Moore,Texas,WILL,88,Senior,Trey Moore,26a560bf-4f95-4adc-867d-cc37921dba28,1.0,LB,,,90.0
Bishop Fitzgerald,USC,SS,88,Senior,Bishop Fitzgerald,4c3cd98d-e23e-4088-8c09-56594ec8849a,1.0,S,,,88.9
Adam Randall,Clemson,HB,87,Senior,Adam Randall,ba4fd1f0-f7ce-4ee6-bffe-250043720222,1.0,RB,,,78.3
Bryant Wesco Jr.,Clemson,WR,87,Sophomore,Bryant Wesco Jr.,35c4ffd5-2fa9-4793-a4bb-9c9936b2472f,1.0,WR,534824,1,86.1
Sammy Brown,Clemson,WILL,87,Sophomore,Sammy Brown,e30edef1-3110-462e-a8a4-3498e780d705,1.0,LB,471865,1,98.7
Wade Woodaz,Clemson,MIKE,87,Senior,Wade Woodaz,04414199-c2e8-4adf-b8cc-d7eb2d5d1a3a,1.0,LB,,,89.8
Ellis Robinson IV,Georgia,CB,87,Freshman,Ellis Robinson IV,41cc0eb5-f68e-4ad2-968f-cde9697f2ba8,1.0,DB,425517,1,65.7
Micah Morris,Georgia,LG,87,Senior,Micah Morris,51bc18cc-8bdd-40b5-ae33-2454d9c3043f,1.0,OL,,,0.0
Oscar Delp,Georgia,TE,87,Senior,Oscar Delp,c335fe21-f8b5-42bc-9a9b-6e137ec076dc,1.0,TE,,,79.4
Patrick Payton,LSU,REDG,87,Senior,Patrick Payton,36f7630b-7719-420b-897a-f4c89f514baa,1.0,DE,,,88.1
Anez Cooper,Miami,RG,87,Senior,Anez Cooper,ac0ab60f-ace0-49ff-973b-eb2fdf095190,1.0,OL,,,0.0
Charles Brantley,Miami,CB,87,Senior,Charles Brantley,63729a5e-934e-4d95-963f-1f150850e075,1.0,DB,,,26.5
CJ Daniels,Miami,WR,87,Senior,CJ Daniels,d18587fd-3c26-44b7-b2b9-56ceb7dcc452,1.0,WR,,,82.0
Adon Shuler,Notre Dame,SS,87,Sophomore,Adon Shuler,c5a683ec-6f33-4339-bf4e-1f2ab13d1fb4,1.0,S,501762,1,87.9
Eli Raridon,Notre Dame,TE,87,Senior,Eli Raridon,53673d12-3651-487c-aa99-40c5affc6912,1.0,TE,,,75.0
Tae Johnson,Notre Dame,SS,87,Freshman,Tae Johnson,bf555837-38d2-404f-9966-2f734e18d9ce,1.0,S,430268,1,70.7
Kenyatta Jackson Jr.,Ohio State,LEDG,87,Senior,Kenyatta Jackson Jr.,7ea2b30b-9415-447d-91aa-735b81d7540d,1.0,DE,1020100,1,90.0
Taylor Wein,Oklahoma,REDG,87,Sophomore,Taylor Wein,f82c2679-7821-41b1-8026-56a4541e4c3c,1.0,DL,584409,1,92.4
Bear Alexander,Oregon,DT,87,Junior,Bear Alexander,4737c471-93ce-4f94-9998-503687115a04,1.0,DL,1200000,2,0.0
Dave Iuli,Oregon,RG,87,Junior,Dave Iuli,d932f507-d656-45cf-a55b-8d6894f9c3bb,1.0,OL,548401,1,0.0
Malik Benson,Oregon,WR,87,Senior,Malik Benson,b74d8df4-4c61-46a5-a7c8-be26fff64e16,1.0,WR,,,90.3
Noah Whittington,Oregon,HB,87,Senior,Noah Whittington,71c9797e-d6b5-432a-9111-ee0ab47754ae,1.0,RB,,,86.0
Miles Kitselman,Tennessee,TE,87,Senior,Miles Kitselman,13225f70-4178-4462-b507-14f090b43b96,1.0,TE,,,86.2
Rickey Gibson III,Tennessee,CB,87,Junior,Rickey Gibson III,aad178c3-c3fa-48ab-bbf7-2acb01dfece3,1.0,DB,,,26.5
DeAndre Moore Jr.,Texas,WR,87,Junior,DeAndre Moore Jr.,b4a8169d-d32f-46c9-8af9-382bd18fe434,1.0,WR,,,82.6
Ethan Burke,Texas,LEDG,87,Senior,Ethan Burke,8df6c326-6fe3-47b2-a0bd-5731dbff4404,1.0,LB,,,87.9
Ryan Wingo,Texas,WR,87,Sophomore,Ryan Wingo,ffb87126-74f1-4254-a188-3c6d87a4958f,1.0,WR,778885,1,92.2
King Miller,USC,HB,87,Freshman,King Miller,342eb0f0-48a6-437b-8970-b380e9123ab1,1.0,RB,164089,2,88.1
Lake McRee,USC,TE,87,Senior,Lake McRee,18e23141-e2f1-4967-bf18-bacf8de59d74,1.0,TE,,,95.0
Ephesians Prysock,Washington,CB,87,Senior,Ephesians Prysock,7eb7d2fe-063d-4053-b98d-ab312ebbf6fa,1.0,CB,,,73.1
Isaiah Horton,Alabama,WR,86,Junior,Isaiah Horton,d0fc00a7-abaa-465b-9e3b-7bffca37de1d,1.0,WR,,,82.0
Justin Jefferson,Alabama,MIKE,86,Senior,Justin Jefferson,43a8c160-8bae-44de-bf06-b9a083ddfce5,1.0,LB,,,96.3
Khalil Barnes,Clemson,FS,86,Junior,Khalil Barnes,78856c44-1cc8-4d6f-a2f3-4c844fd562ab,1.0,S,,,68.8
Will Heldt,Clemson,REDG,86,Junior,Will Heldt,715b41dc-2fa4-49e7-886d-04b29b9582ca,1.0,DE,808074,1,93.2
Vernell Brown III,Florida,WR,86,Freshman,Vernell Brown III,273e526f-eabc-461f-826a-d18895b93853,1.0,WR,496136,1,69.1
Brett Thorson,Georgia,P,86,Senior,Brett Thorson,c5ae395b-e44f-4977-922d-fe2b34772c0c,1.0,P,,,0.0
Drew Bobo,Georgia,C,86,Junior,Drew Bobo,869a8eab-f43e-4c2b-9687-6620f662cd63,1.0,OL,495115,1,0.0
Barion Brown,LSU,WR,86,Senior,Barion Brown,da6cb4ea-f175-468f-8144-e610924f0679,1.0,WR,,,72.5
Caden Durham,LSU,HB,86,Sophomore,Caden Durham,2b5b585b-6b85-4692-8694-1c08e64c9175,1.0,RB,244198,2,71.4
Trey'Dez Green,LSU,TE,86,Sophomore,Trey'Dez Green,6e5b8ebb-5b26-434c-8382-48406457337f,1.0,TE,532532,1,96.8
Ahmad Moten Sr.,Miami,DT,86,Junior,Ahmad Moten Sr.,f4b8698c-2f5b-44d2-8020-d048a60815cb,1.0,DL,432000,1,79.6
Justin Scott,Miami,DT,86,Sophomore,Justin Scott,6c491bd4-6711-419e-8957-90932b4e65f2,1.0,DL,414989,1,81.9
OJ Frederique Jr.,Miami,CB,86,Sophomore,OJ Frederique Jr.,97b6d77b-59a1-4eb3-aea8-d5f25f28da15,1.0,DB,336733,1,57.3
Ernest Hausmann,Michigan,WILL,86,Senior,Ernest Hausmann,dcfd5a5f-f6b1-4e71-a369-c241094edd36,1.0,LB,,,86.7
Jaishawn Barham,Michigan,MIKE,86,Senior,Jaishawn Barham,eb0d15b4-2e97-4fb9-a24f-f262e015bc54,1.0,LB,,,92.3
Anthonie Knapp,Notre Dame,LT,86,Sophomore,Anthonie Knapp,09b30e54-5e04-4e8a-8033-4d5f64a6552d,1.0,OL,416478,1,0.0
Ashton Craig,Notre Dame,C,86,Junior,Ashton Craig,770bb81d-4d2d-4dd3-a3d3-490f971212ca,1.0,OL,405000,1,0.0
Christian Gray,Notre Dame,CB,86,Junior,Christian Gray,4d94200a-1d9e-47a6-9477-d967e13993b7,1.0,CB,438006,1,67.3
Jordan Faison,Notre Dame,WR,86,Junior,Jordan Faison,41d7c6ce-992e-4708-b397-d906d437c964,1.0,WR,578514,1,84.4
CJ Donaldson,Ohio State,HB,86,Senior,CJ Donaldson,7939ce4b-64d2-403a-bce1-1f3123602fd0,1.0,RB,,,64.3
Jermaine Mathews Jr.,Ohio State,CB,86,Junior,Jermaine Mathews Jr.,0837a361-c85e-45d1-8e6f-9ab3f13834cf,1.0,CB,665571,1,81.4
Jaren Kanak,Oklahoma,TE,86,Senior,Jaren Kanak,f8d535c9-9094-4ccb-b2f5-b72d02ab4828,1.0,TE,,,76.8
Kendal Daniels,Oklahoma,SS,86,Senior,Kendal Daniels,ebea6478-563d-4203-a703-b7cd93aa409c,1.0,LB,,,91.2
Dakorien Moore,Oregon,WR,86,Freshman,Dakorien Moore,6cfc3cbb-2816-4f64-b906-84b5f6aba4df,1.0,WR,697300,1,80.7
Gabriel Brownlow-Dindy,South Carolina,DT,86,Junior,Gabriel Brownlow-Dindy,df0d2630-2b05-41f0-9a81-3255795d9bc9,1.0,DL,396000,1,53.2
Arion Carter,Tennessee,WILL,86,Junior,Arion Carter,cb1a24d3-6d39-460c-aec8-37bcbeb36969,1.0,LB,396000,1,88.7
Colton Hood,Tennessee,CB,86,Sophomore,Colton Hood,7d71bfe7-d1d8-42cb-a98f-77dae69aa6f5,1.0,DB,,,79.6
Lance Heard,Tennessee,LT,86,Junior,Lance Heard,845dad50-102b-46f6-93bf-34060715c218,1.0,OL,,,0.0
Wendell Moe Jr.,Tennessee,RG,86,Junior,Wendell Moe Jr.,110dcd3f-2c5d-4284-9ba3-9ba33b26a1ba,1.0,OL,495000,1,0.0
Eric Gentry,USC,WILL,86,Senior,Eric Gentry,049974de-c9b3-4887-b2b8-586cd52fb8db,1.0,LB,,,93.2
Waymond Jordan,USC,HB,86,Junior,Waymond Jordan,e8c9d9b4-64f5-41ea-9140-b16de852adea,1.0,RB,390000,1,74.9
